,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
377,MARKET RESEARCH DATA SCIENTIST,110-163 ,3.8,GUTCHECK,"Denver, CO","Denver, CO",51 to 200 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$10 to $25 million (USD),110,163,136, CO,1,11.0,0,1,0,0,0,0,0,data scientist,na
378,IT PARTNER DIGITAL HEALTH TECHNOLOGY AND DATA SCIENCE,110-163 ,3.6,BIOGEN,"Cambridge, MA","Cambridge, MA",5001 to 10000 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),110,163,136, MA,1,42.0,0,1,0,0,0,0,0,na,na
381,"SENIOR MACHINE LEARNING SCIENTIST - BAY AREA, CA",110-163 ,3.3,TEMPUS LABS,"Redwood City, CA","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,110,163,136, CA,0,5.0,1,0,0,0,1,0,0,mle,senior
382,"SOFTWARE ENGINEER (DATA SCIENTIST, C,C++,LINUX,UNIX) - SISW - MG",110-163 ,4.1,MENTOR GRAPHICS,"Fremont, CA","Wilsonville, OR",5001 to 10000 employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$1 to $2 billion (USD),110,163,136, CA,0,39.0,1,1,0,0,0,0,0,data scientist,na
383,SENIOR CLINICAL DATA SCIENTIST PROGRAMMER,110-163 ,3.6,WCG (WIRB-COPERNICUS GROUP),"Hamilton, NJ","Princeton, NJ",1001 to 5000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$100 to $500 million (USD),110,163,136, NJ,0,21.0,0,1,0,0,0,0,0,data scientist,senior
384,DATA ENGINEER,110-163 ,4.5,KINGFISHER SYSTEMS,"Falls Church, VA","Falls Church, VA",51 to 200 employees,COMPANY - PRIVATE,FEDERAL AGENCIES,Government,$25 to $50 million (USD),110,163,136, VA,1,15.0,1,0,0,0,0,0,0,data engineer,na
385,COMPUTER VISION / DEEP LEARNING SCIENTIST,110-163 ,3.3,TEMPUS LABS,"Chicago, IL","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,110,163,136, IL,1,5.0,0,0,0,0,1,0,0,na,na
386,DATA SOLUTIONS ENGINEER - DATA MODELER,110-163 ,3.4,LIBERTY MUTUAL INSURANCE,"Indianapolis, IN","Boston, MA",10000+ employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$10+ billion (USD),110,163,136, IN,0,108.0,1,0,0,0,0,0,0,na,na
387,DATA SCIENTIST,110-163 ,4.3,VISIONARY INTEGRATION PROFESSIONALS,"Washington, DC","Folsom, CA",501 to 1000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$100 to $500 million (USD),110,163,136, DC,0,24.0,0,1,0,0,0,0,0,data scientist,na
388,DATA SCIENTIST (TS/SCI W/ POLY),110-163 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),110,163,136, VA,0,21.0,1,0,0,0,0,0,0,data scientist,na
389,WEAPONS AND SENSORS ENGINEER/SCIENTIST,110-163 ,4.0,DYNETICS,"Huntsville, AL","Huntsville, AL",1001 to 5000 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),110,163,136, AL,1,46.0,1,0,0,0,0,0,0,na,na
390,APPLIED COMPUTER SCIENTIST,110-163 ,4.5,SYSTEMS & TECHNOLOGY RESEARCH,"Woburn, MA","Woburn, MA",201 to 500 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),110,163,136, MA,1,10.0,0,0,0,0,0,0,0,na,na
391,SENIOR DATA ANALYST,110-163 ,4.5,NOVETTA,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$100 to $500 million (USD),110,163,136, VA,0,8.0,1,1,0,0,0,0,0,analyst,senior
392,CLOUD DATA ENGINEER (AZURE),110-163 ,3.9,NAVY FEDERAL CREDIT UNION,"Merrifield, VA","Vienna, VA",10000+ employees,OTHER ORGANIZATION,BANKS & CREDIT UNIONS,Finance,Unknown / Non-Applicable,110,163,136, VA,0,87.0,0,0,0,0,0,1,0,data engineer,na
393,"LEAD CERTIFIED CLINICAL LABORATORY SCIENTIST - SATURDAY - TUESDAY, 8:00PM - 6:30AM SHIFT",110-163 ,4.0,EXACT SCIENCES CORPORATION,"Madison, WI","Madison, WI",1001 to 5000 employees,COMPANY - PUBLIC,HEALTH CARE SERVICES & HOSPITALS,Health Care,$100 to $500 million (USD),110,163,136, WI,1,25.0,0,0,0,0,0,0,0,na,senior
394,SR. DATA ANALYST,110-163 ,3.6,COMMUNITY BEHAVIORAL HEALTH,"Philadelphia, PA","Phila, PA",201 to 500 employees,COMPANY - PRIVATE,HEALTH CARE SERVICES & HOSPITALS,Health Care,$500 million to $1 billion (USD),110,163,136, PA,0,26.0,0,1,0,0,0,1,0,analyst,senior
395,SENIOR SCIENTIST - TOXICOLOGIST - PRODUCT INTEGRITY (STEWARDSHIP),110-163 ,3.3,REYNOLDS AMERICAN,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,COMPANY - PRIVATE,CONSUMER PRODUCTS MANUFACTURING,Manufacturing,$10+ billion (USD),110,163,136, NC,1,145.0,0,1,0,0,0,0,0,na,senior
396,SENIOR MACHINE LEARNING ENGINEER,110-163 ,5.0,LIFEOMIC,"Raleigh, NC","Indianapolis, IN",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,110,163,136, NC,0,4.0,0,0,0,1,1,0,0,mle,senior
397,PRODUCT DATA SCIENTIST - ADS DATA SCIENCE,124-198 ,4.1,TWITTER,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,COMPANY - PUBLIC,INTERNET,Information Technology,$2 to $5 billion (USD),124,198,161, CA,1,14.0,1,0,0,0,0,0,0,data scientist,na
398,DATA SCIENTIST,124-198 ,3.2,POSTMATES - CORPORATE HQ,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,COMPANY - PRIVATE,EXPRESS DELIVERY SERVICES,Transportation & Logistics,Unknown / Non-Applicable,124,198,161, CA,1,9.0,1,0,0,1,0,0,0,data scientist,na
399,DATA SCIENTIST,124-198 ,4.9,"VISIONIST, INC.","Columbia, MD","Columbia, MD",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$10 to $25 million (USD),124,198,161, MD,1,10.0,1,0,1,1,0,1,0,data scientist,na
401,DATA SCIENTIST,124-198 ,3.3,CONCERTO HEALTHAI,"Boston, MA","Boston, MA",201 to 500 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,124,198,161, MA,1,2.0,1,0,0,0,0,0,0,data scientist,na
403,DATA SCIENTIST,124-198 ,5.0,PROPRIUS,"Sunnyvale, CA","London, United Kingdom",1 to 50 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,124,198,161, CA,0,21.0,1,0,1,1,0,1,1,data scientist,na
404,DATA SCIENTIST,124-198 ,3.4,TECHNOCRAFT SOLUTIONS,"San Ramon, CA","Hilliard, OH",1 to 50 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$1 to $5 million (USD),124,198,161, CA,0,21.0,1,0,0,0,0,0,1,data scientist,na
405,DATA SCIENTIST,124-198 ,4.1,"LATITUDE, INC.","Washington, DC","Hanover, MD",1 to 50 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$1 to $5 million (USD),124,198,161, DC,0,21.0,1,0,0,0,0,1,0,data scientist,na
406,DATA SCIENTIST,124-198 ,5.0,ROYCE GEOSPATIAL,"Springfield, VA","Arlington, VA",51 to 200 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$10 to $25 million (USD),124,198,161, VA,0,6.0,1,0,0,0,0,0,1,data scientist,na
407,DATA SCIENTIST,124-198 ,4.2,CYBERCODERS,"Phoenix, AZ","Irvine, CA",201 to 500 employees,SUBSIDIARY OR BUSINESS SEGMENT,STAFFING & OUTSOURCING,Business Services,$100 to $500 million (USD),124,198,161, AZ,0,21.0,1,0,0,0,0,0,0,data scientist,na
408,DATA SCIENTIST,124-198 ,3.7,BOOZ ALLEN HAMILTON INC.,"Oxnard, CA","Mc Lean, VA",10000+ employees,COMPANY - PUBLIC,CONSULTING,Business Services,$5 to $10 billion (USD),124,198,161, CA,0,106.0,1,0,1,0,0,1,1,data scientist,na
409,DATA SCIENTIST,124-198 ,3.8,BURNS & MCDONNELL,"Kansas City, MO","Kansas City, MO",5001 to 10000 employees,COMPANY - PRIVATE,ARCHITECTURAL & ENGINEERING SERVICES,Business Services,$1 to $2 billion (USD),124,198,161, MO,1,122.0,1,1,0,0,0,0,0,data scientist,na
410,DATA SCIENTIST,124-198 ,4.8,INVENTECH INFO,"Jersey City, NJ","Bengaluru, India",201 to 500 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),124,198,161, NJ,0,10.0,1,0,0,0,0,0,0,data scientist,na
411,DATA SCIENTIST,124-198 ,3.5,ROBERT HALF,"Manchester, NH","Menlo Park, CA",10000+ employees,COMPANY - PUBLIC,STAFFING & OUTSOURCING,Business Services,$2 to $5 billion (USD),124,198,161, NH,0,72.0,1,0,1,1,0,0,0,data scientist,na
412,ANALYTICS - BUSINESS ASSURANCE DATA ANALYST,124-198 ,4.6,GREATAMERICA FINANCIAL SERVICES,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,COMPANY - PRIVATE,LENDING,Finance,$100 to $500 million (USD),124,198,161, IA,1,28.0,0,1,0,0,0,1,0,analyst,na
413,DATA SCIENTIST,124-198 ,4.5,CONFLUX SYSTEMS INC.,"Winters, TX","Alpharetta, GA",1 to 50 employees,COMPANY - PRIVATE,ACCOUNTING,Accounting & Legal,Less than $1 million (USD),124,198,161, TX,0,21.0,1,1,1,1,1,0,0,data scientist,na
414,DATA SCIENTIST,124-198 ,3.9,CRITEO,"Ann Arbor, MI","Paris, France",1001 to 5000 employees,COMPANY - PUBLIC,INTERNET,Information Technology,$2 to $5 billion (USD),124,198,161, MI,0,15.0,1,0,1,1,0,0,1,data scientist,na
415,DATA SCIENTIST,124-198 ,3.4,VOICE,"Brooklyn, NY",Unknown,Unknown,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,124,198,161, NY,0,21.0,1,0,0,0,0,0,0,data scientist,na
417,DATA SCIENTIST,124-198 ,4.1,COVERENT,"McLean, VA","McLean, VA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$10 to $25 million (USD),124,198,161, VA,1,12.0,1,1,0,0,0,0,0,data scientist,na
418,DATA SCIENTIST,79-133 ,3.7,VIA TRANSPORTATION,"New York, NY","New York, NY",501 to 1000 employees,COMPANY - PRIVATE,INTERNET,Information Technology,Unknown / Non-Applicable,79,133,106, NY,1,8.0,1,0,0,0,0,1,0,data scientist,na
419,SENIOR DATA SCIENTIST,79-133 ,3.5,BENSON HILL,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$1 to $5 million (USD),79,133,106, MO,1,8.0,1,1,0,0,0,0,1,data scientist,senior
420,DATA SCIENTIST,79-133 ,4.6,"CONCH TECHNOLOGIES, INC","Concord, CA","Memphis, TN",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$5 to $10 million (USD),79,133,106, CA,0,21.0,0,0,0,0,0,0,0,data scientist,na
423,DATA ENGINEER,79-133 ,4.4,ROCKET LAWYER,"San Francisco, CA","San Francisco, CA",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$50 to $100 million (USD),79,133,106, CA,1,12.0,1,1,1,0,0,0,1,data engineer,na
424,DATA SCIENTIST,79-133 ,3.6,DATALAB USA,"Germantown, MD","Germantown, MD",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,79,133,106, MD,1,21.0,1,1,0,0,0,1,0,data scientist,na
425,DATA SCIENTIST,79-133 ,3.1,WERNER ENTERPRISES INC,"Omaha, NE","Omaha, NE",10000+ employees,COMPANY - PUBLIC,LOGISTICS & SUPPLY CHAIN,Transportation & Logistics,$2 to $5 billion (USD),79,133,106, NE,1,64.0,0,0,0,0,0,0,0,data scientist,na
426,DATA SCIENTIST,79-133 ,5.0,PEOPLECOM,"McLean, VA","Reston, VA",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,$1 to $5 million (USD),79,133,106, VA,0,21.0,1,0,0,0,0,0,0,data scientist,na
427,DATA SCIENTIST - MACHINE LEARNING,79-133 ,5.0,VANTA PARTNERS,"Open Fork, VA","Clifton Park, NY",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,79,133,106, VA,0,2.0,1,0,0,1,0,0,0,data scientist,na
430,DATA SCIENTIST,79-133 ,3.5,"FARMER'S BUSINESS NETWORK, INC.","San Carlos, CA","San Carlos, CA",201 to 500 employees,COMPANY - PRIVATE,FARM SUPPORT SERVICES,Agriculture & Forestry,Unknown / Non-Applicable,79,133,106, CA,1,6.0,1,1,0,0,0,0,1,data scientist,na
432,DATA SCIENTIST,79-133 ,5.0,MAXIOM,"Ashburn, VA","Ashburn, VA",1 to 50 employees,COMPANY - PUBLIC,UNKNOWN,Unknown,Unknown / Non-Applicable,79,133,106, VA,1,21.0,1,1,1,0,0,1,0,data scientist,na
433,DATA SCIENTIST,79-133 ,2.7,CHANGE HEALTHCARE,"Lombard, IL","Nashville, TN",10000+ employees,COMPANY - PUBLIC,IT SERVICES,Information Technology,Unknown / Non-Applicable,79,133,106, IL,0,13.0,0,1,0,0,1,0,0,data scientist,na
434,DATA SCIENTIST,79-133 ,4.1,DCS CORP,"Hampton, VA","Alexandria, VA",1001 to 5000 employees,COMPANY - PRIVATE,RESEARCH & DEVELOPMENT,Business Services,$100 to $500 million (USD),79,133,106, VA,0,43.0,1,1,0,0,0,0,1,data scientist,na
435,DATA SCIENTIST,79-133 ,2.1,HIVE (CA),"San Francisco, CA","Los Angeles, CA",Unknown,COMPANY - PRIVATE,TELECOMMUNICATIONS SERVICES,Telecommunications,Unknown / Non-Applicable,79,133,106, CA,0,1.0,1,0,1,1,0,0,0,data scientist,na
436,MACHINE LEARNING ENGINEER/SCIENTIST,79-133 ,4.8,JANE STREET,"New York, NY","New York, NY",501 to 1000 employees,COMPANY - PRIVATE,INVESTMENT BANKING & ASSET MANAGEMENT,Finance,Unknown / Non-Applicable,79,133,106, NY,1,20.0,0,0,0,0,0,0,0,mle,na
437,DATA SCIENTIST - INTERMEDIATE,69-116 ,4.5,ENVISION LLC,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$25 to $50 million (USD),69,116,92, MO,1,26.0,1,1,0,0,0,0,0,data scientist,na
438,PRINCIPAL DATA SCIENTIST,69-116 ,4.0,AUTODESK,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$2 to $5 billion (USD),69,116,92, CA,0,38.0,1,1,1,1,1,0,1,data scientist,senior
439,DATA SCIENTIST,69-116 ,3.3,HACKENSACK MERIDIAN HEALTH,"Edison, NJ","Edison, NJ",10000+ employees,NONPROFIT ORGANIZATION,HEALTH CARE SERVICES & HOSPITALS,Health Care,$5 to $10 billion (USD),69,116,92, NJ,1,21.0,1,0,0,0,0,1,0,data scientist,na
440,"SENIOR DATA SCIENTIST – IMAGE ANALYTICS, NOVARTIS AI INNOVATION LAB",69-116 ,3.9,NOVARTIS,"Cambridge, MA","Basel, Switzerland",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),69,116,92, MA,0,24.0,0,0,0,0,0,0,0,data scientist,senior
441,DATA SCIENTIST,69-116 ,3.2,NET2SOURCE INC.,"Alpharetta, GA","Somerset, NJ",1001 to 5000 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$100 to $500 million (USD),69,116,92, GA,0,13.0,1,1,1,1,0,0,0,data scientist,na
442,DATA SCIENTIST,69-116 ,3.2,THE TRADE DESK,"Boulder, CO","Ventura, CA",1001 to 5000 employees,COMPANY - PUBLIC,INTERNET,Information Technology,Unknown / Non-Applicable,69,116,92, CO,0,11.0,1,0,0,1,1,0,1,data scientist,na
443,DATA SCIENTIST- INDUSTRIAL DISCRETE SECTOR INDUSTRY,69-116 ,3.7,IBM,"Atlanta, GA","Armonk, NY",10000+ employees,COMPANY - PUBLIC,IT SERVICES,Information Technology,$10+ billion (USD),69,116,92, GA,0,109.0,1,1,0,0,1,0,0,data scientist,na
444,DATA SCIENTIST,69-116 ,4.4,KNOWESIS INC.,"Falls Church, VA","Fairfax, VA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$25 to $50 million (USD),69,116,92, VA,0,13.0,1,0,1,0,1,1,0,data scientist,na
445,DATA SCIENTIST,69-116 ,3.1,MOTEK TECHNOLOGIES,"Mountain View, CA","San Jose, CA",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),69,116,92, CA,0,11.0,1,1,0,0,0,0,0,data scientist,na
446,DATA SCIENTIST,69-116 ,3.3,THE DAVEY TREE EXPERT COMPANY,"Kent, OH","Kent, OH",10000+ employees,SELF-EMPLOYED,TIMBER OPERATIONS,Agriculture & Forestry,$1 to $2 billion (USD),69,116,92, OH,1,140.0,1,1,0,0,0,0,0,data scientist,na
447,DATA SCIENTIST,69-116 ,3.5,HPONE,"Trumbull, CT","Trumbull, CT",501 to 1000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$50 to $100 million (USD),69,116,92, CT,1,14.0,1,1,0,0,0,1,0,data scientist,na
449,MACHINE LEARNING ENGINEER,69-116 ,2.6,SOFTWARE ENGINEERING INSTITUTE,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,COLLEGE / UNIVERSITY,COLLEGES & UNIVERSITIES,Education,Unknown / Non-Applicable,69,116,92, PA,1,36.0,1,0,0,0,0,0,0,mle,na
451,DATA SCIENTIST,69-116 ,2.7,TBWA\CHIAT\DAY,"New York, NY","New York, NY",1001 to 5000 employees,COMPANY - PUBLIC,ADVERTISING & MARKETING,Business Services,$100 to $500 million (USD),69,116,92, NY,1,52.0,1,1,0,0,0,1,0,data scientist,na
452,DATA SCIENTIST,69-116 ,3.5,THREEBRIDGE SOLUTIONS,"Alpharetta, GA","Minneapolis, MN",501 to 1000 employees,COMPANY - PRIVATE,CONSULTING,Business Services,Unknown / Non-Applicable,69,116,92, GA,0,11.0,1,0,0,0,0,0,0,data scientist,na
453,DATA SCIENTIST,69-116 ,3.2,"NUMERIC, LLC","Philadelphia, PA","Chadds Ford, PA",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$5 to $10 million (USD),69,116,92, PA,0,21.0,1,0,1,1,1,0,1,data scientist,na
454,DATA ANALYST - UNILEVER PRESTIGE,69-116 ,3.8,DERMALOGICA,"Carson, CA","Carson, CA",201 to 500 employees,SUBSIDIARY OR BUSINESS SEGMENT,CONSUMER PRODUCTS MANUFACTURING,Manufacturing,$100 to $500 million (USD),69,116,92, CA,1,34.0,1,0,0,0,0,1,0,analyst,na
455,DATA SCIENTIST,69-116 ,4.2,CENTRAPRISE,"Foster City, CA","Edison, NJ",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Less than $1 million (USD),69,116,92, CA,0,21.0,1,0,0,0,0,0,0,data scientist,na
456,DATA SCIENTIST,69-116 ,4.8,TECHPROJECTS,"New York, NY","North Brunswick, NJ",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,69,116,92, NY,0,9.0,1,1,0,0,0,1,0,data scientist,na
457,DATA SCIENTIST,69-116 ,4.2,DW SIMPSON,"Frederick, MD","Chicago, IL",51 to 200 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$10 to $25 million (USD),69,116,92, MD,0,31.0,1,1,0,0,0,1,0,data scientist,na
478,"DATA SCIENTIST, APPLIED MACHINE LEARNING - BAY AREA",95-119 ,3.3,TEMPUS LABS,"Redwood City, CA","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,95,119,107, CA,0,5.0,1,0,0,0,1,0,0,data scientist,na
479,DATA SCIENTIST,95-119 ,3.5,THE KNOT WORLDWIDE,"Washington, DC","Chevy Chase, MD",1001 to 5000 employees,COMPANY - PRIVATE,INTERNET,Information Technology,Unknown / Non-Applicable,95,119,107, DC,0,1.0,1,0,0,1,1,0,0,data scientist,na
480,DATA SCIENTIST,95-119 ,3.5,CROSSOVER HEALTH,"San Clemente, CA","Aliso Viejo, CA",1 to 50 employees,COMPANY - PRIVATE,HEALTH CARE SERVICES & HOSPITALS,Health Care,$1 to $5 million (USD),95,119,107, CA,0,10.0,1,1,0,0,0,1,1,data scientist,na
481,DATA SCIENTIST,95-119 ,4.0,LORVEN TECHNOLOGIES INC,"New York, NY","Plainsboro, NJ",1 to 50 employees,COMPANY - PRIVATE,ACCOUNTING,Accounting & Legal,Less than $1 million (USD),95,119,107, NY,0,21.0,1,0,0,0,0,0,0,data scientist,na
482,DATA ANALYST,95-119 ,3.9,NOLIJ CONSULTING,"Falls Church, VA","Vienna, VA",51 to 200 employees,COMPANY - PUBLIC,CONSULTING,Business Services,$1 to $5 million (USD),95,119,107, VA,0,8.0,1,1,0,0,0,1,0,analyst,na
483,DATA SCIENTIST,95-119 ,3.4,DICE.COM,"Newton, MA","Denver, CO",201 to 500 employees,SUBSIDIARY OR BUSINESS SEGMENT,STAFFING & OUTSOURCING,Business Services,$100 to $500 million (USD),95,119,107, MA,0,30.0,1,1,0,0,1,0,0,data scientist,na
484,DATA SCIENTIST,95-119 ,3.5,GAP INC.,"San Francisco, CA","San Francisco, CA",10000+ employees,COMPANY - PUBLIC,"DEPARTMENT, CLOTHING, & SHOE STORES",Retail,$10+ billion (USD),95,119,107, CA,1,51.0,1,0,0,1,0,0,1,data scientist,na
485,DATA SCIENTIST,95-119 ,4.7,"TYGART TECHNOLOGY, INC","Washington, DC","Fairmont, WV",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,$1 to $5 million (USD),95,119,107, DC,0,21.0,1,1,1,0,0,0,1,data scientist,na
492,DATA SCIENTIST,95-119 ,4.6,MURRAY RESOURCES,"The Woodlands, TX","Houston, TX",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$10 to $25 million (USD),95,119,107, TX,0,32.0,1,1,1,0,0,1,0,data scientist,na
493,DATA SCIENTIST,95-119 ,4.0,NEW YORK TECHNOLOGY PARTNERS,"Seattle, WA","Jersey City, NJ",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10 to $25 million (USD),95,119,107, WA,0,21.0,1,1,1,1,1,0,0,data scientist,na
494,DATA SCIENTIST,95-119 ,4.0,TWO95 INTERNATIONAL INC.,"Chicago, IL","Cherry Hill, NJ",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$1 to $5 million (USD),95,119,107, IL,0,21.0,1,0,0,0,0,0,0,data scientist,na
496,DATA SCIENTIST,95-119 ,4.7,CRS GROUP,"Chicago, IL","Itasca, IL",51 to 200 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$10 to $25 million (USD),95,119,107, IL,0,26.0,0,0,0,0,0,0,0,data scientist,na
497,DATA SCIENTIST,95-119 ,3.5,BLACKSTONE TALENT GROUP,"San Francisco, CA","San Francisco, CA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$25 to $50 million (USD),95,119,107, CA,1,22.0,1,0,0,0,1,0,0,data scientist,na
498,DATA SCIENTIST - TS/SCI REQUIRED,95-119 ,5.0,PHOENIX OPERATIONS GROUP,"Baltimore, MD","Woodbine, MD",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),95,119,107, MD,0,9.0,1,0,0,1,0,0,1,data scientist,na
520,DATA SCIENTIST - IMAGE AND VIDEO ANALYTICS,66-112 ,4.9,THE MOM PROJECT,"Longmont, CO","Chicago, IL",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,66,112,89, CO,0,4.0,1,0,1,1,1,0,0,data scientist,na
521,DATA SCIENTIST,66-112 ,3.6,POWERTEK,"Washington, DC","Rockville, MD",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$25 to $50 million (USD),66,112,89, DC,0,19.0,0,0,0,0,0,0,0,data scientist,na
522,DATA SCIENTIST,66-112 ,5.0,JCD STAFFING,"Washington, DC","Germantown, MD",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,66,112,89, DC,0,21.0,1,1,0,0,0,1,0,data scientist,na
523,DATA SCIENTIST,66-112 ,3.1,BAYSIDE SOLUTIONS,"Sunnyvale, CA","Pleasanton, CA",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$1 to $5 million (USD),66,112,89, CA,0,19.0,1,1,0,0,0,1,0,data scientist,na
524,SENIOR DATA ENGINEER,66-112 ,3.9,THUMBTACK,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,COMPANY - PRIVATE,INTERNET,Information Technology,Unknown / Non-Applicable,66,112,89, CA,1,11.0,1,1,0,0,1,0,0,data engineer,senior
525,DATA SCIENTIST,66-112 ,3.4,"MILVETS SYSTEMS TECHNOLOGY, INC.","Patuxent, Anne Arundel, MD","Orlando, FL",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$25 to $50 million (USD),66,112,89, MD,0,34.0,0,1,0,0,0,0,0,data scientist,na
526,MACHINE LEARNING SCIENTIST / ENGINEER,66-112 ,4.1,APPLE,"Santa Clara, CA","Cupertino, CA",10000+ employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10+ billion (USD),66,112,89, CA,0,44.0,0,0,0,0,0,0,0,mle,na
527,DATA SCIENTIST,66-112 ,4.1,KFORCE,"Fairfax, VA","Tampa, FL",10000+ employees,COMPANY - PUBLIC,STAFFING & OUTSOURCING,Business Services,$1 to $2 billion (USD),66,112,89, VA,0,54.0,0,0,0,0,0,0,0,data scientist,na
